ID da Transacao,Item,Quantidade,Valor Unitario,Total do Pedido,Forma de Pagamento,Local,Data da Transacao
TXN_6646382,Hamburguer,4,ERROR,UNKNOWN,ERROR,ERROR,2023-09-16
TXN_5255092,DogSimples,1,12.0,12.0,ERROR,Viagem,2023-10-08
TXN_8402941,PastelSalgado,5,13.5,67.5,Credito,NoLocal,2023-11-26
TXN_4265056,Suco,1,9.0,9.0,Dinheiro,,2023-07-16
TXN_4605871,Batata,1,10.0,10.0,ERROR,ERROR,2023-06-20
TXN_7976001,Suco,4,9.0,36.0,Credito,NoLocal,2023-06-27
TXN_4969003,Batata,1,10.0,,Pix,NoLocal,2023-04-19
TXN_3629728,Refrigerante,1,ERROR,ERROR,Pix,Viagem,2023-03-11
TXN_7027319,Refrigerante,,8.0,24.0,Credito,Viagem,2023-02-25
TXN_1907428,Suco,4,9.0,36.0,Credito,NoLocal,2023-06-06
TXN_6594753,Suco,3,9.0,27.0,,UNKNOWN,2023-03-16
TXN_8554646,PastelDoce,2,12.0,24.0,Dinheiro,,2023-01-10
TXN_5860664,Suco,5,9.0,45.0,Pix,,2023-06-06
TXN_3586768,PastelDoce,2,12.0,24.0,,NoLocal,2023-05-23
TXN_5765294,Batata,4,10.0,40.0,Pix,NoLocal,2023-11-14
TXN_4966149,Suco,2,9.0,18.0,Dinheiro,,2023-04-10
TXN_3652726,DogSimples,3,12.0,36.0,,NoLocal,2023-08-03
TXN_2273573,Batata,5,10.0,50.0,Dinheiro,NoLocal,2023-11-12
TXN_7924516,Batata,1,10.0,10.0,Credito,,2023-04-23
TXN_2083132,DogCompleto,1,15.0,15.0,UNKNOWN,,2023-08-31
TXN_8837131,ERROR,3,24.0,72.0,Pix,NoLocal,2023-12-23
TXN_2659832,DogSimples,3,,36.0,Credito,ERROR,2023-12-05
TXN_5049646,Suco,2,9.0,18.0,Credito,NoLocal,2023-08-30
TXN_9182359,DogCompleto,3,UNKNOWN,UNKNOWN,,NoLocal,UNKNOWN
TXN_7401217,DogCompleto,UNKNOWN,15.0,60.0,,,2023-02-06
TXN_6853142,Refrigerante,3,8.0,24.0,Dinheiro,ERROR,2023-07-21
TXN_4031726,PastelSalgado,4,13.5,54.0,Credito,Viagem,2023-11-22
TXN_9512112,PastelDoce,4,12.0,48.0,Dinheiro,Viagem,2023-05-25
TXN_9428611,DogCompleto,4,15.0,60.0,Pix,,2023-07-13
TXN_1472433,ERROR,1,6.0,6.0,Pix,Viagem,2023-04-05
TXN_5235471,PastelSalgado,5,13.5,67.5,,NoLocal,UNKNOWN
TXN_5483635,Suco,3,9.0,27.0,Credito,NoLocal,2023-03-23
TXN_1848481,Batata,4,10.0,40.0,Credito,,UNKNOWN
TXN_3478169,Suco,2,ERROR,ERROR,Dinheiro,NoLocal,2023-02-03
TXN_3842766,Hamburguer,3,1.5,4.5,Credito,NoLocal,2023-03-24
TXN_7805115,Refrigerante,2,8.0,16.0,ERROR,,2023-12-18
TXN_7565447,DogCompleto,1,15.0,,,,2023-02-15
TXN_8225343,Refrigerante,1,8.0,8.0,Dinheiro,,2023-05-10
TXN_3822036,Refrigerante,3,8.0,24.0,Credito,Viagem,2023-05-07
TXN_3019996,DogSimples,2,12.0,24.0,Dinheiro,,2023-06-27
TXN_8397209,UNKNOWN,3,4.5,13.5,Dinheiro,NoLocal,2023-10-12
TXN_5634977,PastelDoce,5,12.0,60.0,,NoLocal,2023-03-06
TXN_8165784,PastelSalgado,5,13.5,67.5,Pix,,2023-10-15
TXN_3619141,Batata,4,10.0,40.0,Pix,NoLocal,2023-09-30
TXN_7160017,Suco,1,9.0,9.0,Dinheiro,NoLocal,2023-09-27
TXN_9513509,DogSimples,1,12.0,12.0,Credito,,2023-04-27
TXN_5919038,Batata,1,10.0,10.0,Credito,NoLocal,2023-12-15
TXN_8384229,Hamburguer,4,1.5,6.0,Pix,,2023-01-08
TXN_9011816,PastelSalgado,1,13.5,13.5,UNKNOWN,Viagem,2023-04-02
TXN_2916992,DogCompleto,2,15.0,30.0,Dinheiro,Viagem,2023-08-20
TXN_4350788,Hamburguer,3,,4.5,,NoLocal,2023-06-28
TXN_3132488,DogSimples,UNKNOWN,ERROR,ERROR,Credito,Viagem,2023-09-12
TXN_9126573,DogCompleto,4,15.0,60.0,Pix,,2023-06-17
TXN_5347338,PastelSalgado,4,13.5,54.0,Pix,Viagem,2023-07-04
TXN_9455737,ERROR,3,25.0,75.0,,,UNKNOWN
TXN_2930963,UNKNOWN,2,20.0,40.0,Pix,NoLocal,2023-02-09
TXN_7997252,UNKNOWN,3,9.0,27.0,Credito,,2023-05-28
TXN_1907740,DogSimples,1,12.0,12.0,Dinheiro,,2023-03-17
TXN_3654670,Suco,1,9.0,9.0,Credito,Viagem,2023-06-14
TXN_1432682,Hamburguer,1,1.5,1.5,,UNKNOWN,2023-07-11
TXN_3938271,DogCompleto,3,15.0,45.0,,NoLocal,2023-01-12
TXN_7619641,Suco,3,9.0,27.0,,NoLocal,2023-04-02
TXN_1870423,DogCompleto,2,15.0,30.0,Credito,Viagem,2023-04-12
TXN_1006942,DogCompleto,1,15.0,15.0,Credito,NoLocal,2023-11-30
TXN_2282319,Suco,2,9.0,,Dinheiro,NoLocal,2023-08-14
TXN_6812735,Hamburguer,5,1.5,7.5,,ERROR,2023-04-21
TXN_6922833,Hamburguer,1,1.5,1.5,ERROR,Viagem,2023-11-17
TXN_1026799,PastelSalgado,5,13.5,67.5,Credito,,UNKNOWN
TXN_5783469,DogCompleto,ERROR,15.0,45.0,,ERROR,2023-06-14
TXN_8489120,Batata,2,10.0,20.0,Credito,,2023-11-07
TXN_6200609,DogCompleto,5,15.0,,Pix,Viagem,2023-04-12
TXN_8194534,PastelDoce,2,12.0,24.0,Dinheiro,,2023-05-19
TXN_7238674,Batata,1,UNKNOWN,UNKNOWN,,,2023-11-03
TXN_6968752,Hamburguer,1,,1.5,,,2023-04-07
TXN_2582926,Refrigerante,4,8.0,32.0,,ERROR,ERROR
TXN_1346953,Hamburguer,3,1.5,4.5,,NoLocal,2023-09-24
TXN_8742689,Hamburguer,5,1.5,7.5,Pix,Viagem,2023-01-05
TXN_2144031,Suco,1,9.0,9.0,,,2023-02-25
TXN_1996466,Refrigerante,1,ERROR,ERROR,Pix,,2023-04-24
TXN_1124796,ERROR,5,4.5,22.5,Credito,,2023-10-28
TXN_7124156,DogCompleto,1,15.0,15.0,Credito,Viagem,2023-07-28
TXN_3150614,DogSimples,1,12.0,12.0,Dinheiro,Viagem,2023-08-06
TXN_5263693,Suco,1,9.0,9.0,Pix,Viagem,2023-01-20
TXN_1785644,,5,1.5,7.5,,,2023-08-13
TXN_1702437,Refrigerante,4,8.0,32.0,Credito,Viagem,2023-06-27
TXN_6500713,Batata,3,10.0,30.0,,NoLocal,2023-04-30
TXN_8725721,DogSimples,1,12.0,12.0,Dinheiro,ERROR,2023-06-04
TXN_8965025,DogCompleto,1,15.0,15.0,Dinheiro,NoLocal,2023-04-14
TXN_8491490,PastelDoce,2,12.0,24.0,,NoLocal,2023-01-16
TXN_4328869,DogSimples,2,12.0,24.0,Dinheiro,,2023-05-02
TXN_3849711,Refrigerante,5,8.0,40.0,Dinheiro,,2023-08-14
TXN_1334406,Suco,1,9.0,9.0,Pix,NoLocal,2023-09-26
TXN_1556708,Refrigerante,1,8.0,8.0,Pix,Viagem,2023-06-11
TXN_8422494,DogCompleto,4,15.0,60.0,Dinheiro,NoLocal,2023-06-08
TXN_3427754,Refrigerante,2,ERROR,ERROR,Pix,Viagem,2023-08-06
TXN_3512545,Batata,,10.0,40.0,Credito,NoLocal,2023-08-08
TXN_7703185,PastelSalgado,1,,13.5,Pix,Viagem,2023-12-10
TXN_8455321,Refrigerante,3,8.0,24.0,,NoLocal,2023-01-25
TXN_9904505,Refrigerante,2,8.0,16.0,Pix,ERROR,2023-06-07
TXN_5020643,Hamburguer,3,1.5,4.5,Pix,NoLocal,2023-10-19
TXN_8170122,Batata,5,10.0,50.0,Pix,NoLocal,2023-03-20
TXN_5067216,UNKNOWN,4,25.0,100.0,,Viagem,2023-07-24
TXN_3930540,Refrigerante,3,8.0,24.0,Dinheiro,UNKNOWN,2023-03-24
TXN_4663537,PastelDoce,5,12.0,60.0,Credito,,2023-10-22
TXN_5392630,Suco,5,9.0,,Dinheiro,Viagem,2023-11-23
TXN_9480851,PastelSalgado,3,UNKNOWN,ERROR,,NoLocal,2023-03-21
TXN_5927620,Refrigerante,1,8.0,8.0,Credito,,2023-05-04
TXN_1561430,Hamburguer,2,1.5,3.0,,Viagem,2023-10-13
TXN_1133945,Refrigerante,2,8.0,16.0,Pix,NoLocal,2023-10-23
TXN_5467240,Refrigerante,5,8.0,40.0,Pix,UNKNOWN,2023-10-20
TXN_3210288,DogCompleto,3,,45.0,UNKNOWN,Viagem,2023-04-30
TXN_1586452,DogCompleto,2,15.0,,Dinheiro,NoLocal,2023-02-01
TXN_9814929,PastelSalgado,3,13.5,40.5,Pix,NoLocal,2023-10-01
TXN_8961480,Hamburguer,4,1.5,6.0,Dinheiro,,2023-02-18
TXN_1826919,Suco,4,9.0,36.0,Credito,NoLocal,2023-02-21
TXN_3135048,DogCompleto,1,15.0,15.0,Credito,Viagem,2023-02-03
TXN_3105263,ERROR,4,12.0,48.0,Credito,Viagem,2023-11-25
TXN_4504141,DogSimples,5,12.0,,Credito,,2023-09-28
TXN_7408461,Suco,3,9.0,27.0,UNKNOWN,NoLocal,2023-11-05
TXN_8108115,PastelDoce,ERROR,12.0,36.0,,NoLocal,2023-08-24
TXN_6655437,Suco,1,9.0,9.0,ERROR,,2023-07-07
TXN_9120328,Hamburguer,5,1.5,7.5,Credito,Viagem,2023-10-22
TXN_3906862,PastelSalgado,5,13.5,67.5,Dinheiro,,2023-08-14
TXN_8468071,Batata,4,ERROR,UNKNOWN,,,2023-08-22
TXN_7543921,PastelDoce,3,12.0,36.0,Dinheiro,NoLocal,2023-12-06
TXN_8714536,ERROR,4,12.0,48.0,Pix,Viagem,2023-05-06
TXN_3282601,,2,UNKNOWN,ERROR,Pix,NoLocal,2023-02-03
TXN_4569599,UNKNOWN,2,UNKNOWN,ERROR,Dinheiro,,2023-02-07
TXN_2970011,PastelDoce,4,12.0,48.0,Credito,Viagem,2023-06-04
TXN_5556328,Hamburguer,5,1.5,7.5,Pix,NoLocal,2023-12-10
TXN_8786159,PastelDoce,3,12.0,36.0,Dinheiro,NoLocal,2023-04-05
TXN_2467699,Hamburguer,1,1.5,1.5,Dinheiro,UNKNOWN,2023-06-17
TXN_3085628,DogCompleto,1,15.0,15.0,Dinheiro,,2023-08-26
TXN_7952153,Refrigerante,2,8.0,16.0,Pix,,2023-07-24
TXN_4439321,PastelDoce,3,12.0,36.0,Dinheiro,NoLocal,2023-04-25
TXN_1488127,Hamburguer,5,,7.5,,Viagem,2023-12-12
TXN_6687734,PastelSalgado,1,13.5,13.5,ERROR,NoLocal,2023-03-14
TXN_7323885,DogSimples,5,12.0,60.0,Dinheiro,NoLocal,2023-09-15
TXN_7894558,PastelDoce,2,12.0,24.0,,,2023-01-04
TXN_4019040,Hamburguer,1,1.5,1.5,Dinheiro,NoLocal,2023-02-01
TXN_1570573,DogSimples,3,12.0,36.0,Pix,Viagem,2023-04-09
TXN_5991995,PastelSalgado,1,13.5,13.5,Pix,NoLocal,2023-01-08
TXN_2437586,DogSimples,4,12.0,48.0,Dinheiro,,2023-08-29
TXN_7326827,Refrigerante,1,ERROR,ERROR,,NoLocal,2023-06-30
TXN_6004431,DogSimples,2,12.0,24.0,Dinheiro,Viagem,2023-04-07
TXN_7475500,Batata,2,10.0,20.0,Dinheiro,,2023-11-22
TXN_8122317,PastelDoce,3,12.0,36.0,Dinheiro,Viagem,2023-10-16
TXN_2028930,Batata,2,10.0,20.0,Pix,,2023-11-25
TXN_3394874,PastelDoce,4,12.0,48.0,Credito,Viagem,2023-06-18
TXN_5804346,Hamburguer,UNKNOWN,1.5,1.5,Credito,,2023-07-05
TXN_5926025,,2,4.0,,Pix,,2023-07-29
TXN_2220389,DogCompleto,4,15.0,60.0,Credito,UNKNOWN,2023-07-26
TXN_9603773,Batata,2,10.0,20.0,Credito,,2023-10-10
TXN_1285279,PastelDoce,2,12.0,24.0,Dinheiro,Viagem,2023-04-09
TXN_5244558,Refrigerante,4,8.0,32.0,Pix,,2023-06-06
TXN_1702434,Refrigerante,3,8.0,24.0,Pix,,2023-07-22
TXN_2425755,Refrigerante,1,8.0,8.0,,Viagem,2023-09-14
TXN_5350200,UNKNOWN,1,20.0,20.0,Dinheiro,NoLocal,2023-12-02
TXN_7151817,DogSimples,1,12.0,12.0,Dinheiro,NoLocal,2023-05-18
TXN_7514589,Suco,3,9.0,27.0,Dinheiro,Viagem,2023-07-25
TXN_5962237,Suco,1,9.0,9.0,,Viagem,2023-10-31
TXN_9059245,UNKNOWN,1,16.0,16.0,Dinheiro,,2023-07-11
TXN_2188356,Hamburguer,1,1.5,1.5,,NoLocal,2023-07-14
TXN_8019335,Refrigerante,3,8.0,24.0,Pix,Viagem,2023-11-26
TXN_5921650,DogCompleto,,15.0,60.0,,NoLocal,2023-10-13
TXN_5248011,PastelSalgado,2,13.5,27.0,,NoLocal,2023-01-21
TXN_7332957,DogSimples,5,12.0,60.0,Pix,,2023-07-26
TXN_1278539,Hamburguer,1,1.5,1.5,Credito,Viagem,2023-04-04
TXN_1186221,DogCompleto,4,15.0,60.0,Dinheiro,Viagem,2023-04-21
TXN_3086676,PastelSalgado,2,13.5,27.0,Dinheiro,UNKNOWN,2023-07-21
TXN_9696138,Suco,3,9.0,27.0,,,2023-12-01
TXN_1846455,DogSimples,4,12.0,48.0,,,2023-03-16
TXN_1548245,,4,ERROR,UNKNOWN,Credito,,2023-03-15
TXN_1839407,Batata,3,10.0,30.0,Dinheiro,,2023-03-15
TXN_9028798,PastelSalgado,2,13.5,27.0,Dinheiro,NoLocal,2023-05-25
TXN_4672332,PastelSalgado,4,13.5,,Dinheiro,NoLocal,2023-03-29
TXN_2726078,PastelDoce,3,12.0,36.0,Pix,,2023-11-27
TXN_5249091,Refrigerante,5,8.0,40.0,Credito,NoLocal,2023-08-15
TXN_9507397,Batata,3,UNKNOWN,ERROR,Credito,Viagem,2023-10-26
TXN_6948649,ERROR,5,7.5,37.5,Dinheiro,NoLocal,2023-11-27
TXN_3300171,Batata,5,10.0,50.0,Credito,NoLocal,2023-02-14
TXN_2773085,PastelDoce,1,,12.0,,,2023-10-16
TXN_4697112,DogSimples,3,12.0,36.0,Credito,,2023-04-08
TXN_7897423,UNKNOWN,4,15.0,60.0,,,2023-05-24
TXN_6373380,PastelDoce,4,12.0,48.0,Dinheiro,NoLocal,2023-07-21
TXN_8668590,Batata,4,10.0,40.0,Pix,,2023-04-18
TXN_9121676,Refrigerante,4,8.0,32.0,,,2023-12-25
TXN_4956012,DogSimples,1,12.0,12.0,,NoLocal,2023-07-20
TXN_4341126,PastelSalgado,2,13.5,27.0,Dinheiro,,2023-07-01
TXN_9792412,Hamburguer,UNKNOWN,1.5,6.0,Pix,Viagem,2023-06-15
TXN_2103018,PastelSalgado,5,13.5,,Credito,NoLocal,2023-11-24
TXN_9843421,ERROR,3,9.0,27.0,UNKNOWN,NoLocal,2023-09-06
TXN_2227781,PastelSalgado,1,13.5,13.5,Dinheiro,Viagem,2023-01-21
TXN_6159539,Suco,1,9.0,9.0,Pix,,2023-01-12
TXN_8014766,UNKNOWN,1,24.0,24.0,,,2023-10-05
TXN_5234152,Batata,5,10.0,50.0,Pix,Viagem,2023-03-26
TXN_9468033,Suco,1,9.0,9.0,Credito,,2023-12-13
TXN_3132304,DogSimples,1,12.0,12.0,Credito,,2023-01-21
TXN_6262910,PastelSalgado,4,13.5,54.0,Dinheiro,Viagem,2023-07-02
TXN_7543841,Batata,3,10.0,30.0,Dinheiro,NoLocal,2023-11-07
TXN_7901672,Batata,1,10.0,10.0,,,2023-06-24
TXN_1058957,Suco,2,9.0,18.0,Dinheiro,NoLocal,2023-03-21
TXN_7635738,PastelDoce,ERROR,12.0,48.0,Dinheiro,Viagem,2023-08-08
TXN_2728444,DogCompleto,1,15.0,15.0,Pix,Viagem,2023-01-23
TXN_9073184,PastelSalgado,2,13.5,27.0,UNKNOWN,,2023-04-14
TXN_2044945,ERROR,2,7.5,15.0,Dinheiro,,2023-10-18
TXN_5665341,Hamburguer,5,1.5,7.5,Dinheiro,,2023-02-27
TXN_1509627,Suco,4,,36.0,Pix,,2023-03-23
TXN_7813066,Suco,1,,9.0,,,2023-02-28
TXN_5518591,Batata,4,10.0,40.0,Pix,,2023-09-21
TXN_6540415,PastelSalgado,5,13.5,67.5,,UNKNOWN,2023-05-27
TXN_2991726,Suco,5,,45.0,,NoLocal,2023-09-01
TXN_7939659,PastelSalgado,3,13.5,40.5,Pix,Viagem,2023-07-26
TXN_7531403,Refrigerante,2,ERROR,ERROR,Dinheiro,NoLocal,2023-07-08
TXN_3767196,DogCompleto,4,15.0,60.0,Dinheiro,,2023-08-30
TXN_3562332,DogCompleto,5,15.0,75.0,,,2023-06-20
TXN_7302788,PastelDoce,1,12.0,12.0,Dinheiro,NoLocal,2023-09-18
TXN_9233948,Batata,4,10.0,40.0,Dinheiro,,2023-03-26
TXN_1510673,Suco,3,UNKNOWN,ERROR,,ERROR,2023-02-26
TXN_9867586,Refrigerante,4,8.0,32.0,,NoLocal,2023-06-02
TXN_1750875,Suco,3,9.0,27.0,,,2023-12-13
TXN_6397944,DogCompleto,5,15.0,75.0,,UNKNOWN,2023-10-31
TXN_5216430,Batata,3,,30.0,,UNKNOWN,2023-02-05
TXN_2723755,Suco,3,9.0,27.0,Dinheiro,,2023-06-30
TXN_2313646,DogSimples,3,12.0,36.0,,NoLocal,2023-08-24
TXN_6327139,ERROR,4,ERROR,ERROR,,Viagem,ERROR
TXN_4028494,PastelSalgado,3,13.5,40.5,Pix,NoLocal,2023-10-22
TXN_1412415,Suco,3,9.0,27.0,Dinheiro,NoLocal,2023-02-24
TXN_7398884,ERROR,3,24.0,72.0,,Viagem,2023-12-24
TXN_6546131,PastelDoce,4,12.0,48.0,Credito,NoLocal,2023-06-26
TXN_9030656,Suco,5,9.0,45.0,Pix,Viagem,2023-12-12
TXN_1950777,DogCompleto,5,15.0,75.0,Dinheiro,Viagem,2023-08-26
TXN_4605239,PastelDoce,1,12.0,12.0,Credito,,2023-08-06
TXN_8019396,DogSimples,3,12.0,36.0,,,2023-10-20
TXN_3716685,,5,4.0,20.0,Pix,Viagem,ERROR
TXN_1580822,Suco,5,9.0,45.0,Credito,,ERROR
TXN_5060289,Hamburguer,5,1.5,7.5,Credito,UNKNOWN,
TXN_7874772,Hamburguer,1,1.5,1.5,Credito,Viagem,2023-04-26
TXN_2625464,Refrigerante,3,8.0,24.0,Credito,NoLocal,2023-10-06
TXN_9338442,PastelSalgado,1,13.5,13.5,Pix,NoLocal,2023-12-29
TXN_2953908,PastelDoce,5,12.0,60.0,Credito,NoLocal,2023-10-11
TXN_2576936,PastelSalgado,3,13.5,40.5,Dinheiro,,2023-10-14
TXN_4586482,Suco,3,9.0,27.0,,NoLocal,2023-09-04
TXN_3660806,Batata,5,,50.0,,Viagem,2023-02-14
TXN_8069514,Refrigerante,4,8.0,32.0,Credito,,
TXN_6410244,Hamburguer,4,1.5,6.0,Credito,Viagem,2023-01-06
TXN_5026431,,5,4.0,20.0,Dinheiro,,2023-12-05
TXN_3106348,DogCompleto,4,15.0,60.0,Pix,NoLocal,2023-01-10
TXN_6216278,PastelDoce,4,12.0,48.0,Credito,NoLocal,2023-11-06
TXN_9947324,DogSimples,2,12.0,24.0,Pix,Viagem,2023-08-22
TXN_9531434,Batata,1,10.0,,Credito,Viagem,2023-10-09
TXN_4104718,Batata,2,10.0,20.0,Dinheiro,,2023-11-08
TXN_5789560,Suco,2,9.0,18.0,Dinheiro,Viagem,2023-02-13
TXN_8285752,Batata,4,10.0,40.0,,NoLocal,2023-01-07
TXN_8099340,UNKNOWN,4,4.5,18.0,,NoLocal,2023-04-23
TXN_7733300,Refrigerante,2,8.0,16.0,Dinheiro,Viagem,2023-12-10
TXN_4416331,Batata,1,10.0,10.0,,Viagem,2023-02-13
TXN_3551665,Suco,4,9.0,36.0,Credito,NoLocal,2023-04-06
TXN_7377496,UNKNOWN,1,18.0,18.0,Credito,Viagem,2023-02-28
TXN_4637438,DogCompleto,2,15.0,30.0,,Viagem,2023-04-07
TXN_5493965,Suco,1,9.0,9.0,,,2023-06-16
TXN_2525207,Batata,2,10.0,20.0,Pix,,2023-11-25
TXN_7354480,PastelSalgado,2,13.5,27.0,Dinheiro,,2023-01-17
TXN_6819128,DogCompleto,1,15.0,15.0,Dinheiro,,2023-10-19
TXN_5023419,Batata,3,UNKNOWN,UNKNOWN,Pix,Viagem,2023-02-26
TXN_9864890,DogSimples,3,12.0,36.0,,NoLocal,2023-12-06
TXN_8798330,,1,2.0,2.0,,NoLocal,2023-02-16
TXN_9951411,PastelDoce,1,12.0,12.0,Dinheiro,NoLocal,2023-08-09
TXN_6755795,Refrigerante,5,8.0,40.0,Dinheiro,UNKNOWN,2023-02-22
TXN_7507071,Refrigerante,2,8.0,16.0,,NoLocal,2023-01-10
TXN_1018470,Suco,3,9.0,27.0,,ERROR,2023-01-14
TXN_2924262,Batata,5,10.0,50.0,,,2023-09-01
TXN_6472242,DogSimples,1,12.0,12.0,,,2023-03-27
TXN_8482647,DogSimples,5,12.0,60.0,Credito,,2023-01-08
TXN_6994354,DogCompleto,5,15.0,75.0,,Viagem,2023-07-03
TXN_3520910,DogCompleto,1,15.0,15.0,Credito,Viagem,2023-05-06
TXN_8589003,Hamburguer,4,1.5,,Dinheiro,UNKNOWN,2023-08-25
TXN_3219263,Refrigerante,5,8.0,40.0,UNKNOWN,Viagem,2023-03-31
TXN_9619442,PastelSalgado,4,13.5,54.0,Pix,NoLocal,2023-05-23
TXN_1050323,Suco,1,UNKNOWN,ERROR,,NoLocal,2023-03-10
TXN_8379815,Refrigerante,5,,40.0,Credito,,2023-07-31
TXN_6746916,PastelDoce,1,12.0,12.0,Dinheiro,Viagem,2023-11-15
TXN_1547717,DogSimples,5,12.0,,,,2023-12-15
TXN_8407982,DogCompleto,2,15.0,30.0,Pix,Viagem,2023-09-17
TXN_3484276,Batata,5,10.0,50.0,Pix,Viagem,2023-06-14
TXN_3705669,Hamburguer,2,1.5,3.0,ERROR,,2023-11-23
TXN_4105487,DogSimples,4,12.0,48.0,Pix,NoLocal,2023-04-13
TXN_6856558,Suco,4,9.0,36.0,,Viagem,2023-10-30
TXN_3669990,Hamburguer,2,1.5,3.0,Dinheiro,Viagem,2023-01-27
TXN_5994713,Hamburguer,3,1.5,4.5,,Viagem,2023-03-05
TXN_8091357,PastelDoce,1,12.0,12.0,Dinheiro,UNKNOWN,2023-12-28
TXN_9555958,Refrigerante,4,8.0,32.0,Pix,Viagem,2023-09-30
TXN_4194085,DogCompleto,1,ERROR,UNKNOWN,Credito,,2023-05-25
TXN_7780748,Batata,3,10.0,30.0,Credito,NoLocal,2023-01-19
TXN_7914340,Hamburguer,UNKNOWN,1.5,1.5,,ERROR,2023-09-04
TXN_7780786,PastelSalgado,1,13.5,13.5,Credito,,2023-10-30
TXN_1048284,DogCompleto,2,15.0,30.0,Dinheiro,NoLocal,2023-08-19
TXN_3301517,DogCompleto,UNKNOWN,15.0,75.0,Credito,NoLocal,2023-04-13
TXN_3120848,Batata,1,10.0,10.0,Dinheiro,NoLocal,2023-11-01
TXN_3764807,Refrigerante,2,,16.0,,,2023-08-28
TXN_3315467,DogSimples,2,12.0,24.0,Pix,Viagem,2023-11-17
TXN_9363990,PastelSalgado,3,13.5,,Credito,UNKNOWN,2023-01-17
TXN_9666257,Suco,2,9.0,18.0,,NoLocal,2023-09-27
TXN_1504466,PastelDoce,1,12.0,12.0,Dinheiro,,2023-11-07
TXN_3324387,UNKNOWN,1,ERROR,ERROR,Credito,,2023-12-13
TXN_7603895,Refrigerante,5,8.0,40.0,Credito,NoLocal,UNKNOWN
TXN_1477525,DogCompleto,3,15.0,45.0,Dinheiro,Viagem,2023-11-06
TXN_9063624,PastelDoce,1,12.0,12.0,Credito,UNKNOWN,2023-04-21
TXN_1595139,Refrigerante,5,8.0,40.0,Dinheiro,,2023-08-24
TXN_8606912,DogCompleto,5,,75.0,Pix,,2023-03-10
TXN_8548232,DogSimples,4,12.0,48.0,Pix,NoLocal,2023-06-21
TXN_6074414,DogCompleto,2,15.0,30.0,Credito,ERROR,2023-11-13
TXN_2010658,Refrigerante,3,8.0,24.0,,ERROR,2023-02-20
TXN_5070577,Batata,,10.0,40.0,Credito,Viagem,2023-02-07
TXN_5426236,,3,4.0,12.0,Dinheiro,Viagem,2023-08-31
TXN_8867957,DogSimples,1,UNKNOWN,UNKNOWN,Pix,,2023-01-04
TXN_3241422,DogCompleto,2,15.0,30.0,Dinheiro,Viagem,2023-07-17
TXN_6036254,ERROR,3,ERROR,ERROR,Credito,,2023-09-20
TXN_3580048,Refrigerante,5,,40.0,,,2023-05-17
TXN_2756336,Refrigerante,3,8.0,24.0,Credito,Viagem,2023-07-07
TXN_9691873,Suco,2,,18.0,Pix,Viagem,2023-02-15
TXN_2466187,PastelDoce,2,12.0,24.0,,Viagem,2023-04-18
TXN_9699116,Batata,2,10.0,20.0,Pix,NoLocal,
TXN_7964520,PastelDoce,1,12.0,12.0,,NoLocal,2023-03-26
TXN_3185667,Hamburguer,5,,7.5,Pix,,2023-12-26
TXN_8167741,DogSimples,4,12.0,48.0,,Viagem,2023-09-09
TXN_1015883,Batata,4,10.0,40.0,Dinheiro,NoLocal,2023-10-16
TXN_8838566,PastelSalgado,5,13.5,67.5,Pix,NoLocal,2023-07-25
TXN_2423343,Hamburguer,4,1.5,6.0,ERROR,NoLocal,2023-09-25
TXN_1496038,Suco,4,9.0,36.0,,NoLocal,2023-12-22
TXN_9484436,DogCompleto,1,,15.0,Credito,NoLocal,2023-01-20
TXN_7670699,Suco,1,9.0,9.0,Dinheiro,NoLocal,2023-12-24
TXN_7765640,ERROR,ERROR,10.0,10.0,Credito,,2023-07-07
TXN_5412418,,3,3.0,9.0,Dinheiro,,2023-09-23
TXN_2053631,DogCompleto,1,15.0,15.0,Credito,,2023-03-21
TXN_3632064,Batata,5,10.0,50.0,Dinheiro,,2023-02-12
TXN_4254587,Refrigerante,1,8.0,8.0,Pix,,2023-05-27
TXN_9605972,PastelSalgado,3,13.5,40.5,,ERROR,2023-09-30
TXN_1323030,DogCompleto,4,15.0,60.0,,NoLocal,2023-03-30
TXN_7989903,Suco,2,9.0,18.0,Dinheiro,,2023-06-19
TXN_7423885,Suco,4,9.0,36.0,Pix,Viagem,2023-09-06
TXN_1495371,DogSimples,2,12.0,,Credito,Viagem,2023-07-21
TXN_8934025,Batata,2,10.0,20.0,,,2023-12-18
TXN_7515290,Refrigerante,UNKNOWN,8.0,24.0,Pix,,2023-12-23
TXN_3711520,Hamburguer,1,1.5,1.5,,NoLocal,2023-06-29
TXN_3841683,DogSimples,1,12.0,12.0,UNKNOWN,NoLocal,2023-06-20
TXN_9100530,DogSimples,3,12.0,36.0,Pix,,2023-05-21
TXN_3112013,DogSimples,5,12.0,60.0,Dinheiro,NoLocal,2023-01-06
TXN_7786787,Hamburguer,1,1.5,1.5,Credito,Viagem,2023-07-08
TXN_7160196,DogSimples,1,UNKNOWN,UNKNOWN,,NoLocal,2023-12-06
TXN_4634894,PastelDoce,1,12.0,12.0,,,2023-12-09
TXN_8214944,UNKNOWN,3,6.0,18.0,Credito,NoLocal,2023-11-18
TXN_1080377,PastelSalgado,2,13.5,27.0,ERROR,,2023-04-08
TXN_8566683,Refrigerante,4,8.0,32.0,Dinheiro,Viagem,2023-08-09
